kickoff_hkt,hours_since_kickoff,league,home,away,unsettled_markets,stages_missing_hdc,stages_missing_hil,hdc_line,hil_line,fixture
2026-08-14 02:00,442.5,冰岛甲,艾格尔,胡萨维克,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.5,2931273
2026-08-14 02:00,442.5,瑞典丙SS,斯莱坡尼尔,FF林度,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,3.0,2926772
2026-08-14 02:00,442.5,冰女超,韦斯特曼纳埃亚尔女足,加尔扎拜尔星女足,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.25,2924727
2026-08-14 02:15,442.25,欧协联,锡永,诺亚FC,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,3.0,3049795
2026-08-14 02:30,442.0,爱尔高联,宁马贺流浪,卡里格莱恩联合,"HDC,HIL","T-30,T-5","T-30,T-5",-1.75,3.25,3062433
2026-08-14 02:30,442.0,欧罗巴杯,安德莱赫特,塞萨洛尼基,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.5,3049823
2026-08-14 02:30,442.0,欧协联,根特,哥德堡,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,2.75,3049812
2026-08-14 02:30,442.0,欧协联,马瑟韦尔,赫尔辛基,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.5,3049804
2026-08-14 02:30,442.0,欧协联,奥地利维也纳,比达耶路撒冷,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,3.0,3049799
2026-08-14 02:30,442.0,欧协联,吉奥里,里加FC,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.75,3049790
2026-08-14 02:30,442.0,欧罗巴杯,格拉斯哥流浪者,比亚韦斯托克雅盖隆,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,3.0,3049753
2026-08-14 02:45,441.75,欧罗巴杯,哈茨,本菲卡,"HDC,HIL","T-30,T-5","T-30,T-5",1.25,3.0,3049825
2026-08-14 02:45,441.75,欧协联,谢尔伯恩,阿贾克斯,"HDC,HIL","T-30,T-5","T-30,T-5",2.0,3.5,3049791
2026-08-14 03:00,441.5,哥斯乙,卡里阿利,比特布尔思,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,3.0,3058246
2026-08-14 03:00,441.5,欧协联,地拉拿迪纳摩(中),奥达里加,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.75,3049810
2026-08-14 03:00,441.5,欧协联,斯普利特海杜克,扎尔吉里斯,"HDC,HIL","T-30,T-5","T-30,T-5",-1.5,3.0,3049793
2026-08-14 03:00,441.5,欧罗巴杯,埃格纳蒂亚,沙姆洛克流浪,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.75,3049747
2026-08-14 03:15,441.25,冰岛甲,HK科帕沃格,雷克尼,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,3.75,2931278
2026-08-14 03:15,441.25,冰岛甲,格洛塔,嘉德维克,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,3.25,2931277
2026-08-14 03:15,441.25,冰岛甲,费基尔,阿费查尔丁,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.5,2931276
2026-08-14 03:30,441.0,巴拉杯,皮拉尔三月一日队,谭贝塔里竞技,"HDC,HIL","T-30,T-5","T-30,T-5",1.0,3.0,3061714
2026-08-14 04:00,440.5,女非国杯,南非女足,尼日利亚女足,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,2.25,3061086
2026-08-14 04:00,440.5,阿后备,科尔多瓦中央SDE后备队,CA独立队后备队,"HDC,HIL","T-30,T-5","T-30,T-5",0.75,2.5,3058254
2026-08-14 04:30,440.0,厄瓜乙,库尼布洛FC,波图维耶霍,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.0,2959310
2026-08-14 04:30,440.0,厄瓜乙,国家报队,圣安东尼奥(ECU),"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.5,2959307
2026-08-14 04:30,440.0,厄瓜乙,坎巴亚金融,圣多明各体育,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,1.75,2959306
2026-08-14 06:00,438.5,南美杯,瓦斯科达伽马,亚松森奥林匹亚,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.0,3049637
2026-08-14 06:00,438.5,南美杯,桑托斯,马卡拉,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,2.5,3049507
2026-08-14 06:00,438.5,解放者杯,米拉索,基多体育大学,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.0,2991819
2026-08-14 06:00,438.5,智利乙,坎尔托塔,迪帕特斯,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.5,2926280
2026-08-14 07:00,437.5,中北美杯,费城联合,桑托斯拉古纳,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,3.0,2961766
2026-08-14 07:30,437.0,中北美杯,纽约城(中),内卡萨,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,3.0,2961765
2026-08-14 08:00,436.5,中美俱杯,阿利亚,乌梅西特,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.0,2999345
2026-08-14 08:30,436.0,南美杯,西恩夏诺,博塔弗戈,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.25,3049619
2026-08-14 08:30,436.0,解放者杯,罗萨里奥中央,科林蒂安,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,1.5,2991816
2026-08-14 08:30,436.0,中北美杯,墨西哥美洲(中),奥斯汀FC,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.5,2961768
2026-08-14 08:30,436.0,智利乙,伊基克体育,科比亚波,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.5,2926276
2026-08-14 08:30,436.0,智利乙,库里科,圣塔克鲁兹,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.25,2926275
2026-08-14 09:00,435.5,墨西甲春,瓦哈卡,帕蒂特兰德莫雷洛斯,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,3.0,3024411
2026-08-14 09:00,435.5,中北美杯,蓝十字(中),芝加哥火焰,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.75,2961764
2026-08-14 10:00,434.5,中美俱杯,安提瓜GFC,CD马拉松,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.25,2999335
2026-08-14 10:00,434.5,中美俱杯,路斯天使,迪利安格恩,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.5,2999326
2026-08-14 10:30,434.0,中北美杯,波特兰伐木者,蒂华纳,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,3.25,2961767
2026-08-14 16:00,428.5,球会友谊,卡洛华克,特瑞内,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,3.0,3062194
2026-08-14 16:00,428.5,球会友谊,英特城,UD利云特B队,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.75,3062193
2026-08-14 16:00,428.5,波青联,阿科尼亚 U19,萨比利斯青年队,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,3.25,3039440
2026-08-14 16:00,428.5,俄青联,乌拉尔青年队,罗斯杜夫青年队,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.0,2952546
2026-08-14 16:15,428.25,澳亚U23,埃尔特姆U23,蓝曼宁厄姆联U23,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.5,3063954
2026-08-14 16:15,428.25,澳维U23,圣奥尔本斯圣特斯U23,班特列U23,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.5,2939485
2026-08-14 16:15,428.25,澳维U23,欧克莱卡诺U23,格林古利U23,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,3.5,2939484
2026-08-14 16:30,428.0,球会友谊,艾卡拉亨拿利斯,瑞欧马加达宏达,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,2.5,3063237
2026-08-14 17:00,427.5,俄青联,诺夫哥罗德青年队,科诺普廖夫青年队,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,3.5,2952543
2026-08-14 17:30,427.0,澳维亚,鲁纳沃丁城,阿尔戈海湾,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,3.0,3063950
2026-08-14 17:30,427.0,澳维亚,凯勒公园,惠特尔西联合,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.75,3063943
2026-08-14 17:30,427.0,澳维女超,波克海尔女足,艾云达尔女足,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.0,2981855
2026-08-14 17:30,427.0,澳威超,悉尼FC青年队,圣乔治城,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.5,2930879
2026-08-14 17:30,427.0,澳昆超,温纳姆狼队,魔法联合TFA,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,3.75,2905700
2026-08-14 17:30,427.0,澳昆超,潘尼苏拉,布里斯班,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,3.5,2905699
2026-08-14 17:30,427.0,澳昆超,布里斯班奥林匹克,罗切达尔流浪,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.25,2905698
2026-08-14 17:30,427.0,澳昆超,摩顿城精英,昆士兰狮队,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.5,2905697
2026-08-14 17:30,427.0,澳昆超,黄金海岸联,伊斯顿沙伯,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.0,2905696
2026-08-14 17:30,427.0,澳昆超,布里斯班狮吼青年队,黄金海岸骑士,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,3.5,2905695
2026-08-14 17:45,426.75,澳维超,丹德农市,阿东那,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.25,2920938
2026-08-14 18:00,426.5,澳新南联,纳平联,哈克斯贝里,"HDC,HIL","T-30,T-5","T-30,T-5",0,4.0,3063948
2026-08-14 18:00,426.5,澳新南联,费拉瑟,中岸水手联,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,3.25,3063946
2026-08-14 18:00,426.5,日职联,东京绿茵(中),柏太阳神,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,2.0,3000403
2026-08-14 18:00,426.5,韩女联,水原FCM女足,报恩尚武女足,"HDC,HIL","T-30,T-5","T-30,T-5",-1.75,3.0,2960358
2026-08-14 18:00,426.5,韩女联,首尔亚马逊女足,庆州FC女足,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.75,2960357
2026-08-14 18:00,426.5,俄青联,阿尔玛兹安泰青年队,莫斯科迪纳摩青年队,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,3.25,2952540
2026-08-14 18:15,426.25,澳维超,欧克莱卡诺,格林古利,"HDC,HIL","T-30,T-5","T-30,T-5",-1.5,3.0,2920939
2026-08-14 18:30,426.0,澳维女超,普雷斯顿狮队女足,埃森登皇家女足,"HDC,HIL","T-30,T-5","T-30,T-5",1.5,3.25,2981853
2026-08-14 18:30,426.0,澳维女超,春山俱乐部女足,阿拉门女足,"HDC,HIL","T-30,T-5","T-30,T-5",0.75,2.5,2981852
2026-08-14 18:30,426.0,澳维超,圣奥尔本斯圣特斯,班特列,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.5,2920940
2026-08-14 18:30,426.0,澳维甲,埃尔特姆,蓝曼宁厄姆联,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,3.5,2915733
2026-08-14 19:00,425.5,球会友谊,霍芬海姆女足,布鲁日女足,"HDC,HIL",T-5,T-5,-1.75,3.0,3064057
2026-08-14 19:00,425.5,澳西超,湾水市,施蒂林马塞多尼亚,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,3.25,2940588
2026-08-14 19:30,425.0,中甲,陕西联合月亮泊队,长春亚泰,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,2.75,2951615
2026-08-14 19:35,424.92,中超,武汉三镇,上海海港,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.0,2944784
2026-08-14 19:35,424.92,中超,山东泰山,青岛海牛,"HDC,HIL","T-30,T-5","T-30,T-5",-1.75,3.5,2944783
2026-08-14 20:00,424.5,俄青联,喀山鲁宾青年队,莫斯科罗迪纳青年队,"HDC,HIL","T-30,T-5","T-30,T-5",0.75,3.5,2952544
2026-08-14 20:00,424.5,中超,青岛西海岸,重庆铜梁龙,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.0,2944785
2026-08-14 21:00,423.5,哈萨克甲,塔拉兹,图兰突厥斯坦,"HDC,HIL","T-30,T-5","T-30,T-5",0.75,2.75,2965005
2026-08-14 21:00,423.5,哈萨克甲,卡斯比阿克套B队,叶利迈塞米B队,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,3.0,2965003
2026-08-14 21:30,423.0,球会友谊,费雷堡女足,斯图加特女足,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,3.25,3064056
2026-08-14 22:00,422.5,波兰丙,佐维耶茨基,罗姆查,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,3.0,3058318
2026-08-14 22:00,422.5,俄超,奥伦堡加索维克,莫斯科火车头,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.5,3012264
2026-08-14 22:00,422.5,乌兹甲,FK加扎尔肯特,奥林匹克莫比兹,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.0,2971058
2026-08-14 22:00,422.5,俄青联,圣彼德斯堡青年队,克拉斯诺达尔青年队,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,4.0,2952547
2026-08-14 22:00,422.5,俄青联,法克尔青年队,莫斯科火车头青年队,"HDC,HIL","T-30,T-5","T-30,T-5",1.5,4.0,2952542
2026-08-14 22:00,422.5,俄青联,马哈奇卡拉青年队,莫斯科切尔塔诺沃青年队,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,3.75,2952541
2026-08-14 22:00,422.5,白俄超,阿森纳捷尔任斯克,斯拉维亚莫兹里,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,2.25,2948562
2026-08-14 22:00,422.5,乌兹超,纳曼干新春,本尤德科,"HDC,HIL","T-30,T-5","T-30,T-5",-1.5,3.0,2933112
2026-08-14 22:10,422.33,阿联酋超,迪拜胜利,伊蒂哈德卡尔巴,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.75,3057117
2026-08-14 23:00,421.5,波兰丙,包尔科维切,马特斯B队,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,3.25,3059675
2026-08-14 23:00,421.5,伊朗超,大不里士拖拉机,佩坎,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,2.0,3058731
2026-08-14 23:00,421.5,拉脱杯,陶格夫匹尔斯,奥格雷联合,"HDC,HIL","T-30,T-5","T-30,T-5",-1.75,3.25,3058350
2026-08-14 23:00,421.5,波斯乙,格拉查尼察,波素斯捷,"HDC,HIL","T-30,T-5","T-30,T-5",0,1.75,3058346
2026-08-14 23:00,421.5,波兰丙,卡琳娜古宾,卡尔科努,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,3.0,3058324
2026-08-14 23:00,421.5,斯伐甲,杜纳达纳,MFK巴耶卡,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,3.25,3037873
2026-08-14 23:00,421.5,俄甲,下卡姆斯克石油,辛历克,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.0,3021936
2026-08-14 23:00,421.5,乌克超,杜纳伊夫齐,维勒斯,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.25,3012484
2026-08-14 23:00,421.5,俄青联,莫斯科斯巴达青年队,莫斯科中央陆军青年队,"HDC,HIL","T-30,T-5","T-30,T-5",1.5,3.75,2952545
2026-08-14 23:00,421.5,乌兹超,萨马尔罕迪纳摩,花刺子模乌尔根奇,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.5,2933109
2026-08-14 23:00,421.5,芬超,VPS瓦萨,TPS土尔库,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.75,2913688
2026-08-14 23:30,421.0,球会友谊,波图哥尼迪,巴拉卡度,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,2.25,3064061
2026-08-14 23:30,421.0,球会友谊,马赛,马德里竞技,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,3.0,3058343
2026-08-14 23:30,421.0,波兰丙,哥伦布猎鹰,W.登比察,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.75,3058325
2026-08-14 23:30,421.0,阿塞超,托武兹,卡巴拉,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.25,3041533
2026-08-14 23:30,421.0,立陶乙,考纳斯,黑格曼利图恩B队,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,3.5,3031162
2026-08-14 23:30,421.0,匈甲,汉维特,华萨斯,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.75,3011383
2026-08-14 23:30,421.0,罗甲,沃伦塔利,佩特罗鲁,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.0,3010391
2026-08-14 23:30,421.0,斯亚乙,耶塞尼采,波萨维吉,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.75,3005933
2026-08-14 23:30,421.0,乌兹超,克孜勒库姆,马沙尔,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.0,2933113
2026-08-14 23:30,421.0,芬甲,查普斯,哈卡,"HDC,HIL","T-30,T-5","T-30,T-5",1.0,2.75,2921912
2026-08-14 23:45,420.75,保乙,弗拉特里亚,贝尔罗,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.0,3017111
2026-08-15 00:00,420.5,球会友谊,萨拉米斯,克拉萨瓦叶普索纳斯,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.5,3062211
2026-08-15 00:00,420.5,意杯,帕尔马,卡塔尼亚,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,2.5,3061586
2026-08-15 00:00,420.5,意丙杯,AZ皮切尔诺,巴勒塔,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.0,3056689
2026-08-15 00:00,420.5,捷乙,卡列度,维拉斯姆,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.0,3040085
2026-08-15 00:00,420.5,捷乙,杜库拉,布拉格斯拉维亚B队,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.75,3040084
2026-08-15 00:00,420.5,阿美超,卡潘宝山,舒拉克,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.25,3024519
2026-08-15 00:00,420.5,马耳甲,比尔泽布瓜,弗洛里亚纳,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.25,3021593
2026-08-15 00:00,420.5,丹麦乙,海勒鲁普,法特列斯堡,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.5,3020859
2026-08-15 00:00,420.5,波兰甲,波贡马佐维克,斯塔泽舒夫,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,3.0,3004947
2026-08-15 00:00,420.5,白俄超,特兰斯迈,伯希纳博布鲁伊斯克,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.5,2948565
2026-08-15 00:00,420.5,爱沙甲,诺米联,潭美卡,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.5,2931419
2026-08-15 00:30,420.0,球会友谊,ASD塞拉韦扎足球,比斯托伊斯,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,2.5,3064015
2026-08-15 00:30,420.0,意杯,卡利亚里,阿雷佐,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.5,3061587
2026-08-15 00:30,420.0,伊朗超,霍拉马巴德,法加尔瑟帕斯,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.0,3058733
2026-08-15 00:30,420.0,伊朗超,德黑兰独立,沙赫尔巴巴克,"HDC,HIL","T-30,T-5","T-30,T-5",-1.5,2.5,3058732
2026-08-15 00:30,420.0,俄甲,伏尔加格勒,乌拉尔,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.0,3021937
2026-08-15 00:30,420.0,德乙,荷尔斯泰因,圣保利,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.75,3019106
2026-08-15 00:30,420.0,德乙,布伦瑞克,波鸿,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.75,3019102
2026-08-15 00:30,420.0,奥乙,WSC赫塔威尔斯,维也纳迅速青年队,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,3.0,3017877
2026-08-15 00:45,419.75,阿联酋超,阿布扎比统一,阿治曼,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.75,3057118
2026-08-15 00:50,419.67,沙特联,新未来城体育,费哈,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.5,3046934
2026-08-15 01:00,419.5,球会友谊,特鲁瓦,帕纳多里高斯,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.5,3062198
2026-08-15 01:00,419.5,伊朗超,胡齐斯坦独立,阿拉克铝业,"HDC,HIL","T-30,T-5","T-30,T-5",0,1.75,3058735
2026-08-15 01:00,419.5,德丙,维尔茨堡踢球者,韦恩,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.75,3026014
2026-08-15 01:00,419.5,葡甲,科英布拉大学,费伦斯,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.0,3023746
2026-08-15 01:00,419.5,法丙,维利法兰,巴黎13区竞技,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.25,3019962
2026-08-15 01:00,419.5,法丙,维尔赛斯,奥维涅,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.5,3019961
2026-08-15 01:00,419.5,法丙,瓦朗谢纳,普瑞兰斯,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.25,3019960
2026-08-15 01:00,419.5,法丙,蒂翁维尔,卡昂,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.5,3019959
2026-08-15 01:00,419.5,法丙,克维伊,孔卡诺,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.5,3019958
2026-08-15 01:00,419.5,法丙,奥兰斯,鲁昂,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.5,3019957
2026-08-15 01:00,419.5,法丙,戛纳,弗勒里梅洛吉斯,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.5,3019956
2026-08-15 01:00,419.5,法丙,欧巴涅,巴斯蒂亚,"HDC,HIL","T-30,T-5","T-30,T-5",0.5,2.25,3019955
2026-08-15 01:00,419.5,法丙,亚眠,永河畔拉罗什,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.25,3019954
2026-08-15 01:00,419.5,丹麦超,维堡,奥胡斯,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,3.0,2998218
2026-08-15 01:00,419.5,丹麦甲,科灵,瓦埃勒,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,3.0,2998087
2026-08-15 01:00,419.5,丹麦甲,奥尔堡,弗雷德里西亚,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,3.0,2998086
2026-08-15 01:00,419.5,瑞典乙北,埃斯基尔斯蒂纳,哈马比TFF,"HDC,HIL","T-30,T-5","T-30,T-5",1.0,3.25,2920100
2026-08-15 01:00,419.5,瑞典乙南,隆德斯,哈萨赫姆斯,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.75,2919864
2026-08-15 01:00,419.5,瑞典甲,兰斯科罗纳,奥迪沃特,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,2.25,2914657
2026-08-15 01:00,419.5,瑞典甲,布拉格,奥雷布洛,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,2.75,2914655
2026-08-15 01:00,419.5,挪超,罗森博格,维京,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,3.0,2912872
2026-08-15 01:00,419.5,瑞典超,埃尔夫斯堡,瓦斯特拉斯,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.75,2912238
2026-08-15 01:00,419.5,瑞典女超,韦克舍女足,佐加顿斯女足,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,3.25,2911342
2026-08-15 01:30,419.0,德地区西,沙尔克04业余队,希根,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,3.25,3043625
2026-08-15 01:30,419.0,德地区西,邦纳,洛特,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.75,3043624
2026-08-15 01:30,419.0,南非超,斯泰伦博斯,马鲁莫加兰斯,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,1.75,3041149
2026-08-15 01:30,419.0,奥甲,LASK林茨,里德,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,3.0,3010612
2026-08-15 02:00,418.5,英U21杯,打比郡U21,赫尔城U21,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,3.0,3062737
2026-08-15 02:00,418.5,英U21杯,斯托克城U21,利兹联U21,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.25,3062725
2026-08-15 02:00,418.5,英U21杯,伊普斯维奇U21,考文垂U21,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,3.25,3062713
2026-08-15 02:00,418.5,英U21杯,布莱顿U21,米禾尔U21,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,3.25,3062690
2026-08-15 02:00,418.5,英U21杯,狼队U21,般尼U21,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,3.0,3062678
2026-08-15 02:00,418.5,英U21杯,诺丁汉森林U21,卢顿U21,"HDC,HIL","T-30,T-5","T-30,T-5",-1.75,3.5,3062666
2026-08-15 02:00,418.5,英U21杯,斯旺西U21,伯明翰U21,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,3.0,3062654
2026-08-15 02:00,418.5,英U21杯,卡迪夫城U21,伯恩茅斯U21,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.25,3062642
2026-08-15 02:00,418.5,英U21杯,修咸顿U21,布力般流浪U21,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,3.5,3062631
2026-08-15 02:00,418.5,沙特联,利雅得新月,费萨里哈曼,"HDC,HIL","T-30,T-5","T-30,T-5",-2.25,3.5,3046936
2026-08-15 02:00,418.5,沙特联,达曼协作,利雅得体育,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,2.75,3046935
2026-08-15 02:00,418.5,比乙,瑟兰联,洛克伦,"HDC,HIL","T-30,T-5","T-30,T-5",0,2.75,3005358
2026-08-15 02:00,418.5,比乙,哈塞尔特,登德,"HDC,HIL","T-30,T-5","T-30,T-5",0,3.0,3005357
2026-08-15 02:00,418.5,克亚甲,萨格勒布迪纳摩,鲁达士,"HDC,HIL",T-30,"T-30,T-5",,3.5,2997502
2026-08-15 02:00,418.5,荷乙,瓦尔韦克,多德勒支,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,2.75,2996419
2026-08-15 02:00,418.5,荷乙,罗达JC,赫尔蒙德,"HDC,HIL","T-30,T-5","T-30,T-5",-1.0,2.5,2996418
2026-08-15 02:00,418.5,荷乙,布雷达,芬洛,"HDC,HIL","T-30,T-5","T-30,T-5",-1.5,3.5,2996417
2026-08-15 02:00,418.5,荷乙,赫拉克勒斯,邓伯什,"HDC,HIL","T-30,T-5","T-30,T-5",-1.25,3.5,2996416
2026-08-15 02:00,418.5,荷乙,FC埃因霍温,马斯特里赫特,"HDC,HIL","T-30,T-5","T-30,T-5",-0.5,3.0,2996415
2026-08-15 02:00,418.5,荷乙,阿尔梅勒城,埃因霍温青年队,"HDC,HIL","T-30,T-5","T-30,T-5",-0.75,3.5,2996414
2026-08-15 02:00,418.5,荷甲,特尔斯达,鹿特丹斯巴达,"HDC,HIL","T-30,T-5","T-30,T-5",-0.25,3.0,2996107
2026-08-15 02:00,418.5,阿乙,阿卡苏索,米德兰,"HDC,HIL","T-30,T-5","T-30,T-5",0.25,1.75,2916591
